Track,Year,Driver,X,Y,Speed,DRS
Japanese Grand Prix,2023,VER,-1931.0,223.0,108.24,Off
Japanese Grand Prix,2023,VER,-1914.3184123930127,226.5577408903164,106.0,Off
Japanese Grand Prix,2023,VER,-1869.0,234.0,102.1,Off
Japanese Grand Prix,2023,VER,-1845.8662896000565,235.6414335636824,100.0,Off
Japanese Grand Prix,2023,VER,-1810.0,235.0,97.94500096,Off
Japanese Grand Prix,2023,VER,-1793.9189432844933,233.6014476451608,97.0,Off
Japanese Grand Prix,2023,VER,-1770.0,230.0,94.6,Off
Japanese Grand Prix,2023,VER,-1745.084878450872,223.81543792434772,92.0,Off
Japanese Grand Prix,2023,VER,-1700.5903459721092,205.33606051567227,91.0,Off
Japanese Grand Prix,2023,VER,-1693.0,201.0,89.70500224,Off
Japanese Grand Prix,2023,VER,-1685.0,196.0,88.30500224,Off
Japanese Grand Prix,2023,VER,-1660.6329454349243,178.92107565185512,84.0,Off
Japanese Grand Prix,2023,VER,-1623.0,148.0,84.0,Off
Japanese Grand Prix,2023,VER,-1622.4522922063704,147.51759635915803,84.0,Off
Japanese Grand Prix,2023,VER,-1579.0,108.0,88.91666666666667,Off
Japanese Grand Prix,2023,VER,-1578.160953901944,107.28242842567396,89.0,Off
Japanese Grand Prix,2023,VER,-1539.0,76.0,92.14285714285714,Off
Japanese Grand Prix,2023,VER,-1519.4451356017862,62.473623631491016,94.0,Off
Japanese Grand Prix,2023,VER,-1490.0,48.0,96.52336618534405,Off
Japanese Grand Prix,2023,VER,-1428.0,28.0,99.90654323370332,Off
Japanese Grand Prix,2023,VER,-1426.3304540404977,27.58722650045148,100.0,Off
Japanese Grand Prix,2023,VER,-1321.97395564,23.847167508299616,100.0,Off
Japanese Grand Prix,2023,VER,-1314.0,25.0,98.9791648,Off
Japanese Grand Prix,2023,VER,-1268.4273604505977,34.44790487835588,93.0,Off
Japanese Grand Prix,2023,VER,-1224.0,48.0,91.6071424,Off
Japanese Grand Prix,2023,VER,-1210.0,53.0,91.18571337142858,Off
Japanese Grand Prix,2023,VER,-1204.0902883705885,55.27583802174329,91.0,Off
Japanese Grand Prix,2023,VER,-1155.5966235190938,80.71690284523834,93.0,Off
Japanese Grand Prix,2023,VER,-1130.0,100.0,95.7708352,Off
Japanese Grand Prix,2023,VER,-1081.2924794988387,140.99331313371349,100.0,Off
Japanese Grand Prix,2023,VER,-1071.0,150.0,100.25000045714286,Off
Japanese Grand Prix,2023,VER,-1031.301813224352,187.9755599270208,102.0,Off
Japanese Grand Prix,2023,VER,-1008.0,212.0,108.58750272,Off
Japanese Grand Prix,2023,VER,-971.0,248.0,115.38750272,Off
Japanese Grand Prix,2023,VER,-950.0588845323856,266.74809536290707,119.0,Off
Japanese Grand Prix,2023,VER,-931.0,283.0,123.37500373333332,Off
Japanese Grand Prix,2023,VER,-886.0347688969214,319.53088565793666,133.0,Off
Japanese Grand Prix,2023,VER,-827.0,363.0,140.80000256,Off
Japanese Grand Prix,2023,VER,-825.3939233957465,364.1010294315042,141.0,Off
Japanese Grand Prix,2023,VER,-758.1360022776461,406.2398367777995,149.0,Off
Japanese Grand Prix,2023,VER,-753.0,409.0,149.51136581818182,Off
Japanese Grand Prix,2023,VER,-717.0,426.0,152.92045672727272,Off
Japanese Grand Prix,2023,VER,-538.0,476.0,163.82954763636363,Off
Japanese Grand Prix,2023,VER,-535.1662396941712,476.5292826515728,164.0,Off
Japanese Grand Prix,2023,VER,-350.0,491.0,179.08750272,Off
Japanese Grand Prix,2023,VER,-326.2666503132129,490.8044521212415,181.0,Off
Japanese Grand Prix,2023,VER,-240.23393317959207,487.3741562871646,188.0,Off
Japanese Grand Prix,2023,VER,-160.0,481.0,190.925,Off
Japanese Grand Prix,2023,VER,-158.05435366585513,480.8061248514769,191.0,Off
Japanese Grand Prix,2023,VER,-84.80549445559214,471.8032739178791,198.0,Off
Japanese Grand Prix,2023,VER,41.662144707681776,446.0953836914576,208.0,Off
Japanese Grand Prix,2023,VER,50.0,444.0,208.4,Off
Japanese Grand Prix,2023,VER,151.0,416.0,212.9249984,Off
Japanese Grand Prix,2023,VER,152.6892141293618,415.4901544403876,213.0,Off
Japanese Grand Prix,2023,VER,243.0,386.0,215.925,Off
Japanese Grand Prix,2023,VER,245.5683802156188,385.0966157602631,216.0,Off
Japanese Grand Prix,2023,VER,449.3941695449889,305.6690026090194,224.0,Off
Japanese Grand Prix,2023,VER,460.0,301.0,224.3,Off
Japanese Grand Prix,2023,VER,619.2262503516396,217.1083335241348,230.0,Off
Japanese Grand Prix,2023,VER,673.0,184.0,231.16999936,Off
Japanese Grand Prix,2023,VER,711.4938361584851,159.56134612436685,232.0,Off
Japanese Grand Prix,2023,VER,786.0996211361379,109.6120998563507,239.0,Off
Japanese Grand Prix,2023,VER,794.0,104.0,239.33055431111111,Off
Japanese Grand Prix,2023,VER,923.0,3.0,244.7555555555556,Off
Japanese Grand Prix,2023,VER,952.5892678962256,-22.669687050674494,246.0,Off
Japanese Grand Prix,2023,VER,1025.0,-90.0,248.38,Off
Japanese Grand Prix,2023,VER,1224.0908522657028,-290.8419830251838,253.0,Off
Japanese Grand Prix,2023,VER,1232.0,-299.0,253.1987578429845,Off
Japanese Grand Prix,2023,VER,1267.8131181502097,-337.0952907786149,255.0,Off
Japanese Grand Prix,2023,VER,1289.0,-362.0,256.1875008,Off
Japanese Grand Prix,2023,VER,1313.5069856539194,-390.8056340898395,257.0,Off
Japanese Grand Prix,2023,VER,1405.2997077648797,-498.70873625446586,259.0,Off
Japanese Grand Prix,2023,VER,1476.0,-582.0,260.92857234285714,Off
Japanese Grand Prix,2023,VER,1527.3582522115094,-642.8235839339278,263.0,Off
Japanese Grand Prix,2023,VER,1564.0,-686.0,265.1562512,Off
Japanese Grand Prix,2023,VER,1580.122007113458,-704.843425636714,266.0,Off
Japanese Grand Prix,2023,VER,1609.6568099317117,-739.1883640580766,267.0857142857143,Off
Miami Grand Prix,2023,VER,1799.9162318321564,153.42032240515354,282.77999872,Off
Miami Grand Prix,2023,VER,1859.735986090045,115.58941444964805,284.0,Off
Miami Grand Prix,2023,VER,2265.977507836844,-140.90539208806172,290.0,Off
Miami Grand Prix,2023,VER,2366.0,-204.0,290.58,Off
Miami Grand Prix,2023,VER,2442.775406645736,-252.4210217147672,291.0,Off
Miami Grand Prix,2023,VER,2558.0,-325.0,291.9714285714286,Off
Miami Grand Prix,2023,VER,2635.4233767779297,-373.4639861215604,293.0,Off
Miami Grand Prix,2023,VER,2710.0,-420.0,293.85,Off
Miami Grand Prix,2023,VER,2727.555047706942,-430.9784027557246,294.0,Off
Miami Grand Prix,2023,VER,2989.606611788129,-594.9507624927329,297.0,Off
Miami Grand Prix,2023,VER,3017.0,-612.0,297.0,Off
Miami Grand Prix,2023,VER,3089.6770974822684,-656.9235461920225,297.0,Off
Miami Grand Prix,2023,VER,3215.0,-732.0,297.8434163344436,Off
Miami Grand Prix,2023,VER,3253.624955048376,-754.9442614173283,298.0,Off
Miami Grand Prix,2023,VER,3429.0,-859.0,299.1,Off
Miami Grand Prix,2023,VER,3523.501926283366,-915.294013435988,300.0,Off
Miami Grand Prix,2023,VER,3588.860462255788,-954.0120409202586,301.0,Off
Miami Grand Prix,2023,VER,3643.0,-985.0,301.3428571428572,Off
Miami Grand Prix,2023,VER,3759.0,-1050.0,301.9142857142857,Off
Miami Grand Prix,2023,VER,3776.814481324901,-1059.8158788960836,302.0,Off
Miami Grand Prix,2023,VER,3949.0,-1152.0,295.1166666666667,Off
Miami Grand Prix,2023,VER,3951.950796128678,-1153.5355441587424,295.0,Off
Miami Grand Prix,2023,VER,4098.211017604572,-1228.4473165516276,295.0,Off
Miami Grand Prix,2023,VER,4109.0,-1234.0,293.8,Off
Miami Grand Prix,2023,VER,4232.890316412199,-1298.6230953535076,280.0,Off
Miami Grand Prix,2023,VER,4247.0,-1306.0,278.43333333333334,Off
Miami Grand Prix,2023,VER,4454.0,-1414.0,258.85,Off
Miami Grand Prix,2023,VER,4538.2566080389815,-1457.656403934671,233.0,Off
Miami Grand Prix,2023,VER,4559.0,-1469.0,214.0,Off
Miami Grand Prix,2023,VER,4613.316213614948,-1499.118156950623,183.0,Off
Miami Grand Prix,2023,VER,4730.0,-1566.0,165.5312448,Off
Miami Grand Prix,2023,VER,4772.00494807292,-1592.318921525051,157.0,Off
Miami Grand Prix,2023,VER,4841.726325630812,-1643.530792691488,138.0,Off
Miami Grand Prix,2023,VER,4846.0,-1647.0,137.41071177142857,Off
Miami Grand Prix,2023,VER,4880.0,-1676.0,132.69642605714284,Off
Miami Grand Prix,2023,VER,4916.420203200175,-1711.4889957970888,127.0,Off
Miami Grand Prix,2023,VER,4937.0,-1734.0,123.4374976,Off
Miami Grand Prix,2023,VER,4949.55438890112,-1748.814159468981,121.0,Off
Miami Grand Prix,2023,VER,4981.229581484919,-1797.6375996565475,109.0,Off
Miami Grand Prix,2023,VER,4986.0,-1809.0,107.94999808,Off
Miami Grand Prix,2023,VER,5005.544479558545,-1874.252847803488,103.0,Off
Miami Grand Prix,2023,VER,5012.0,-1900.0,101.66071314285716,Off
Miami Grand Prix,2023,VER,5020.243225605464,-1937.1484107649453,98.0,Off
Miami Grand Prix,2023,VER,5006.0,-1985.0,93.37634377030108,Off
Miami Grand Prix,2023,VER,4995.557995208737,-2013.662295474128,92.0,Off
Miami Grand Prix,2023,VER,4979.0,-2057.0,92.0,Off
Miami Grand Prix,2023,VER,4959.4287031653685,-2091.3124780214416,92.0,Off
Miami Grand Prix,2023,VER,4954.0,-2098.0,92.0,Off
Miami Grand Prix,2023,VER,4939.7093068477525,-2117.427713015579,92.0,Off
Miami Grand Prix,2023,VER,4916.0,-2149.0,94.72,Off
Miami Grand Prix,2023,VER,4879.0,-2190.0,98.72,Off
Miami Grand Prix,2023,VER,4866.482771240097,-2203.317693278796,100.0,Off
Miami Grand Prix,2023,VER,4843.0,-2228.0,103.625,Off
Miami Grand Prix,2023,VER,4833.87410314865,-2237.4102405850763,105.0,Off
Miami Grand Prix,2023,VER,4773.514719210537,-2297.572595226191,111.0,Off
Miami Grand Prix,2023,VER,4770.0,-2301.0,111.9,Off
Miami Grand Prix,2023,VER,4717.0,-2352.0,124.275,Off
Miami Grand Prix,2023,VER,4689.321221630686,-2378.428226149723,129.0,Off
Miami Grand Prix,2023,VER,4649.0,-2418.0,136.6125,Off
Miami Grand Prix,2023,VER,4594.591738419509,-2479.1470266350066,150.0,Off
Miami Grand Prix,2023,VER,4561.464910037181,-2522.532832070155,152.0,Off
Miami Grand Prix,2023,VER,4550.0,-2538.0,152.94999893333335,Off
Miami Grand Prix,2023,VER,4509.0,-2603.0,155.94999893333335,Off
Miami Grand Prix,2023,VER,4508.0276414853615,-2604.90742514799,156.0,Off
Miami Grand Prix,2023,VER,4449.0,-2732.0,157.11743752140924,Off
Miami Grand Prix,2023,VER,4423.05887357594,-2794.6551785963693,158.0,Off
Miami Grand Prix,2023,VER,4422.395200109616,-2829.1663855102124,160.0,Off
Miami Grand Prix,2023,VER,4421.0,-2853.0,161.14,Off
Miami Grand Prix,2023,VER,4416.0,-2907.0,162.94,Off
Miami Grand Prix,2023,VER,4415.8670225892265,-2908.8873254725263,163.0,Off
Miami Grand Prix,2023,VER,4414.00861637423,-3002.720999805209,168.0,Off
Miami Grand Prix,2023,VER,4414.0,-3020.0,168.8,Off
Miami Grand Prix,2023,VER,4413.0,-3129.0,173.6888888888889,Off
Miami Grand Prix,2023,VER,4410.647877633882,-3180.9952477941847,176.0,Off
Miami Grand Prix,2023,VER,4407.0,-3228.0,182.24,Off
Miami Grand Prix,2023,VER,4401.248038243042,-3276.833310106135,189.0,Off
Miami Grand Prix,2023,VER,4380.0,-3374.0,194.02857142857144,Off
Miami Grand Prix,2023,VER,4354.437342129193,-3456.664466487417,197.0,Off
Miami Grand Prix,2023,VER,4319.0,-3561.0,199.04,Off
Miami Grand Prix,2023,VER,4307.829479118839,-3592.547521511929,200.0,Off
Miami Grand Prix,2023,VER,4273.823615253246,-3654.032434845256,206.0,Off
Miami Grand Prix,2023,VER,4262.0,-3670.0,207.0125,Off
Miami Grand Prix,2023,VER,4134.0,-3833.0,214.2968768,Off
Miami Grand Prix,2023,VER,4123.7756124487605,-3844.7665265107,215.0,Off
Miami Grand Prix,2023,VER,4038.957781995864,-3916.871993460381,219.0,Off
Miami Grand Prix,2023,VER,4033.0,-3921.0,219.3281264,Off
Miami Grand Prix,2023,VER,3885.0,-4018.0,225.4531264,Off
Miami Grand Prix,2023,VER,3870.9647489549743,-4026.23193066991,226.0,Off
Miami Grand Prix,2023,VER,3784.0,-4073.0,227.9375008,Off
Miami Grand Prix,2023,VER,3734.8517670721712,-4096.836528534887,229.0,Off
Miami Grand Prix,2023,VER,3655.0,-4132.0,230.35000064,Off
Miami Grand Prix,2023,VER,3616.2223968672192,-4147.49343620454,231.0,Off
Miami Grand Prix,2023,VER,3583.0,-4160.0,232.5000017454545,Off
Miami Grand Prix,2023,VER,3446.0,-4205.0,238.5000017454545,Off
Miami Grand Prix,2023,VER,3341.481132827179,-4231.862299830079,243.0,Off
Miami Grand Prix,2023,VER,3316.0,-4237.0,243.7035186481146,Off
Miami Grand Prix,2023,VER,3173.8834438214617,-4259.005078986519,247.0,Off
Miami Grand Prix,2023,VER,3026.1843558243254,-4275.385722949372,250.0,Off
Miami Grand Prix,2023,VER,2974.0,-4280.0,251.26666666666668,Off
Miami Grand Prix,2023,VER,2902.0134829039143,-4282.908718830113,254.0,Off
Miami Grand Prix,2023,VER,2847.0,-4281.0,255.05454545454543,Off
Miami Grand Prix,2023,VER,2719.0,-4274.0,256.6909090909091,Off
Miami Grand Prix,2023,VER,2623.2728272851177,-4264.900298902719,258.0,Off
Miami Grand Prix,2023,VER,2562.0,-4254.0,260.375,Off
Miami Grand Prix,2023,VER,2477.167735494684,-4234.52234142081,263.0,Off
Miami Grand Prix,2023,VER,2263.0,-4176.0,264.96,Off
Miami Grand Prix,2023,VER,2259.62498471801,-4175.011707749156,265.0,Off
Miami Grand Prix,2023,VER,2142.319492108463,-4134.7408583877805,268.0,Off
Miami Grand Prix,2023,VER,2043.0,-4082.0,271.0857142857143,Off
Miami Grand Prix,2023,VER,1992.752986926078,-4055.600919364525,272.0,Off
Miami Grand Prix,2023,VER,1867.0,-3988.0,274.42857142857144,Off
Miami Grand Prix,2023,VER,1736.167669117182,-3911.066007618684,277.0,Off
Miami Grand Prix,2023,VER,1577.772779195515,-3810.082104373234,279.0,Off
Miami Grand Prix,2023,VER,1537.0,-3784.0,279.54804237393137,Off
Miami Grand Prix,2023,VER,1472.9941358528188,-3743.475225825157,281.0,Off
Miami Grand Prix,2023,VER,1444.0,-3725.0,282.05,Off
Miami Grand Prix,2023,VER,1363.0480857024138,-3673.207491311194,284.0,Off
Miami Grand Prix,2023,VER,1197.020363346826,-3566.7675098802792,284.0,Off
Miami Grand Prix,2023,VER,1138.0,-3529.0,284.475,Off
Miami Grand Prix,2023,VER,1092.4296928623958,-3499.933196332096,285.0,Off
Miami Grand Prix,2023,VER,1016.101838323473,-3451.630662431255,289.0,Off
Miami Grand Prix,2023,VER,976.0,-3426.0,289.56,Off
Miami Grand Prix,2023,VER,822.8004010066167,-3327.8295710482253,291.0,Off
Miami Grand Prix,2023,VER,745.0,-3278.0,291.2375,Off
Miami Grand Prix,2023,VER,607.452128091712,-3190.4404412707054,292.0,Off
Miami Grand Prix,2023,VER,524.0,-3138.0,294.45,Off
Miami Grand Prix,2023,VER,498.7012354882449,-3122.092282325412,295.0,Off
Miami Grand Prix,2023,VER,398.0,-3061.0,296.1333333333333,Off
Miami Grand Prix,2023,VER,152.0,-2926.0,297.96666666666664,Off
Miami Grand Prix,2023,VER,148.00598119663516,-2923.8356100002097,298.0,Off
Miami Grand Prix,2023,VER,19.81824401118369,-2854.330242824632,298.0,Off
Miami Grand Prix,2023,VER,-127.0,-2787.0,296.03333333333336,Off
Miami Grand Prix,2023,VER,-129.97938044096026,-2785.882826237232,296.0,Off
Miami Grand Prix,2023,VER,-336.8482934431409,-2720.483500758776,289.0,Off
Miami Grand Prix,2023,VER,-437.0,-2695.0,283.37499733333334,Off
Miami Grand Prix,2023,VER,-493.2268709526267,-2684.1273969991908,279.0,Off
Miami Grand Prix,2023,VER,-604.0,-2681.0,274.2187488,Off
Miami Grand Prix,2023,VER,-646.1248366254222,-2682.01859885275,273.0,Off
Miami Grand Prix,2023,VER,-770.3820039908376,-2688.2636494540016,267.0,Off
Miami Grand Prix,2023,VER,-812.0,-2693.0,264.5937472,Off
Miami Grand Prix,2023,VER,-887.0327716238987,-2706.219071386106,260.0,Off
Miami Grand Prix,2023,VER,-952.0,-2723.0,259.52499968,Off
Miami Grand Prix,2023,VER,-1022.6734485761416,-2746.9731539413806,259.0,Off
Miami Grand Prix,2023,VER,-1099.0,-2780.0,259.0,Off
Miami Grand Prix,2023,VER,-1180.7740435216929,-2823.8599156074383,259.0,Off
Miami Grand Prix,2023,VER,-1215.0,-2844.0,258.140624,Off
Miami Grand Prix,2023,VER,-1354.0,-2929.0,254.703124,Off
Miami Grand Prix,2023,VER,-1393.2507009520225,-2950.6787333736,254.0,Off
Miami Grand Prix,2023,VER,-1537.0,-3025.0,243.87437093487569,Off
Miami Grand Prix,2023,VER,-1565.4859993696132,-3038.582077644593,241.0,Off
Miami Grand Prix,2023,VER,-1621.3266384516962,-3058.687319588063,241.0,Off
Miami Grand Prix,2023,VER,-1659.0,-3067.0,237.4,Off
Miami Grand Prix,2023,VER,-1744.5414307659328,-3084.738009229533,232.0,Off
Miami Grand Prix,2023,VER,-1794.0,-3092.0,227.25,Off
Miami Grand Prix,2023,VER,-1847.018840743965,-3095.8971564000967,222.0,Off
Miami Grand Prix,2023,VER,-1916.0,-3096.0,219.92857142857144,Off
Miami Grand Prix,2023,VER,-2004.3169808760767,-3089.161519951981,217.0,Off
Miami Grand Prix,2023,VER,-2057.0,-3076.0,216.18571428571428,Off
Miami Grand Prix,2023,VER,-2244.561905202574,-3005.5142768391684,214.0,Off
Miami Grand Prix,2023,VER,-2270.0,-2995.0,213.775,Off
Miami Grand Prix,2023,VER,-2323.0474106733845,-2971.6023432282263,213.0,Off
Miami Grand Prix,2023,VER,-2368.332182323942,-2936.9202346970887,218.0,Off
Miami Grand Prix,2023,VER,-2376.0,-2931.0,218.28571428571428,Off
Miami Grand Prix,2023,VER,-2572.102328958876,-2780.3415114328686,223.0,Off
Miami Grand Prix,2023,VER,-2605.0,-2754.0,224.0,Off
Miami Grand Prix,2023,VER,-2665.534269110477,-2697.96921313286,228.0,Off
Miami Grand Prix,2023,VER,-2695.0,-2672.0,230.115263823604,Off
Miami Grand Prix,2023,VER,-2797.0,-2594.0,234.47663540967187,Off
Miami Grand Prix,2023,VER,-2809.519327066488,-2585.6342543595224,235.0,Off
Miami Grand Prix,2023,VER,-2920.0,-2526.0,235.0,Off
Miami Grand Prix,2023,VER,-2981.7588242395104,-2500.1598441694778,235.0,Off
Miami Grand Prix,2023,VER,-3042.0,-2479.0,235.0,Off
Miami Grand Prix,2023,VER,-3133.157801673271,-2455.3991289443784,235.0,Off
Miami Grand Prix,2023,VER,-3246.0,-2440.0,235.0,Off
Miami Grand Prix,2023,VER,-3313.48873907526,-2437.9614104069133,235.0,Off
Miami Grand Prix,2023,VER,-3350.0,-2439.0,235.56,Off
Miami Grand Prix,2023,VER,-3444.257327860088,-2448.3099962658075,237.0,Off
Miami Grand Prix,2023,VER,-3481.0,-2454.0,237.46666666666667,Off
Miami Grand Prix,2023,VER,-3601.7060981971404,-2479.7752404692696,239.0,Off
Miami Grand Prix,2023,VER,-3638.0,-2490.0,237.95,Off
Miami Grand Prix,2023,VER,-3702.0,-2511.0,236.075,Off
Miami Grand Prix,2023,VER,-3804.548636844868,-2550.8787312937,233.0,Off
Miami Grand Prix,2023,VER,-3893.0,-2591.0,225.75714285714287,Off
Miami Grand Prix,2023,VER,-3953.5674308766447,-2622.5828925375463,220.0,Off
Miami Grand Prix,2023,VER,-3998.0,-2652.0,215.1142857142857,Off
Miami Grand Prix,2023,VER,-4130.0,-2756.0,203.5428571428572,Off
Miami Grand Prix,2023,VER,-4143.22510092644,-2767.074508181078,202.0,Off
Miami Grand Prix,2023,VER,-4189.262254995973,-2809.997567739387,197.0,Off
Miami Grand Prix,2023,VER,-4213.4838015661935,-2842.497027783555,182.0,Off
Miami Grand Prix,2023,VER,-4217.0,-2847.0,181.4374976,Off
Miami Grand Prix,2023,VER,-4277.0,-2925.0,173.9374976,Off
Miami Grand Prix,2023,VER,-4283.982192243151,-2935.292434566961,173.0,Off
Miami Grand Prix,2023,VER,-4325.0,-3005.0,164.87499702857144,Off
Miami Grand Prix,2023,VER,-4344.823958597735,-3042.863628197761,160.0,Off
Miami Grand Prix,2023,VER,-4364.0,-3087.0,154.2499968,Off
Miami Grand Prix,2023,VER,-4371.179661028928,-3107.012570648121,152.0,Off
Miami Grand Prix,2023,VER,-4407.0,-3239.0,149.7083328,Off
Miami Grand Prix,2023,VER,-4412.444563000356,-3266.7330985405206,149.0,Off
Miami Grand Prix,2023,VER,-4417.0,-3310.0,144.4791648,Off
Miami Grand Prix,2023,VER,-4418.413080719265,-3340.5762427875857,142.0,Off
Miami Grand Prix,2023,VER,-4418.0,-3412.0,138.87499885714286,Off
Miami Grand Prix,2023,VER,-4414.485366305371,-3451.985847690712,137.0,Off
Miami Grand Prix,2023,VER,-4412.0,-3472.0,136.49886053775154,Off
Miami Grand Prix,2023,VER,-4382.0,-3594.0,133.40091110328405,Off
Miami Grand Prix,2023,VER,-4373.547689379648,-3613.3510419564464,133.0,Off
Miami Grand Prix,2023,VER,-4334.0,-3690.0,131.53333333333333,Off
Miami Grand Prix,2023,VER,-4322.676989072587,-3708.4314969311854,131.0,Off
Miami Grand Prix,2023,VER,-4289.0,-3745.0,130.4,Off
Miami Grand Prix,2023,VER,-4252.601434080361,-3775.8678455126255,130.0,Off
Miami Grand Prix,2023,VER,-4193.0,-3819.0,131.96,Off
Miami Grand Prix,2023,VER,-4191.825539456776,-3819.7152026691056,132.0,Off
Miami Grand Prix,2023,VER,-4144.256518041914,-3843.286595868822,135.0,Off
Miami Grand Prix,2023,VER,-4110.0,-3854.0,136.58333333333334,Off
Miami Grand Prix,2023,VER,-4012.0,-3877.0,139.91666666666666,Off
Miami Grand Prix,2023,VER,-3940.2021794885054,-3887.1643297194537,145.0,Off
Miami Grand Prix,2023,VER,-3907.0,-3888.0,148.16363636363636,Off
Miami Grand Prix,2023,VER,-3778.0,-3892.0,155.82727098181817,Off
Miami Grand Prix,2023,VER,-3759.435917225761,-3892.459472828176,157.0,Off
Miami Grand Prix,2023,VER,-3664.0,-3894.0,163.08411156817178,Off
Miami Grand Prix,2023,VER,-3597.36042293056,-3894.767609239809,166.0,Off
Miami Grand Prix,2023,VER,-3531.0,-3896.0,172.0,Off
Miami Grand Prix,2023,VER,-3390.554498337924,-3902.3046000470094,186.0,Off
Miami Grand Prix,2023,VER,-3321.0,-3907.0,188.72,Off
Miami Grand Prix,2023,VER,-3226.4980701605327,-3915.967589528615,194.0,Off
Miami Grand Prix,2023,VER,-3166.0,-3924.0,198.3333333333333,Off
Miami Grand Prix,2023,VER,-3060.355430510132,-3939.393847078711,204.0,Off
Miami Grand Prix,2023,VER,-3029.0,-3944.0,208.48,Off
Miami Grand Prix,2023,VER,-2945.004933592479,-3956.340353864605,220.0,Off
Miami Grand Prix,2023,VER,-2921.0,-3960.0,220.54,Off
Miami Grand Prix,2023,VER,-2802.0,-3979.0,222.94,Off
Miami Grand Prix,2023,VER,-2799.2222552932967,-3979.462049361316,223.0,Off
Miami Grand Prix,2023,VER,-2703.262616458104,-3996.328076091223,226.0,Off
Miami Grand Prix,2023,VER,-2628.0,-4011.0,228.9,Off
Miami Grand Prix,2023,VER,-2492.203314070224,-4039.002865912904,233.0,Off
Miami Grand Prix,2023,VER,-2450.0,-4048.0,234.63333333333333,Off
Miami Grand Prix,2023,VER,-2349.5319706388304,-4070.650903905082,240.0,Off
Miami Grand Prix,2023,VER,-2280.0,-4086.0,241.6875008,Off
Miami Grand Prix,2023,VER,-2265.104445612788,-4089.1226925682586,242.0,Off
Miami Grand Prix,2023,VER,-2105.0,-4119.0,249.55357348571428,Off
Miami Grand Prix,2023,VER,-2074.658477112129,-4123.272105269549,251.0,Off
Miami Grand Prix,2023,VER,-1966.0,-4134.0,252.55000064,Off
Miami Grand Prix,2023,VER,-1928.95234889996,-4136.339410335041,253.0,Off
Miami Grand Prix,2023,VER,-1710.0,-4143.0,257.5694456888889,Off
Miami Grand Prix,2023,VER,-1603.492892676038,-4142.251069365351,260.0,Off
Miami Grand Prix,2023,VER,-1428.5913668608814,-4135.43266688107,263.0,Off
Miami Grand Prix,2023,VER,-1419.0,-4135.0,263.22500096,Off
Miami Grand Prix,2023,VER,-1313.7243060651203,-4129.863161297234,266.0,Off
Miami Grand Prix,2023,VER,-1228.1600662229328,-4125.358459067602,269.0,Off
Miami Grand Prix,2023,VER,-1181.0,-4123.0,269.9375008,Off
Miami Grand Prix,2023,VER,-1121.7292071662157,-4120.124501713058,271.0,Off
Miami Grand Prix,2023,VER,-1076.0,-4118.0,271.6892237490969,Off
Miami Grand Prix,2023,VER,-890.0,-4110.0,273.9448624850346,Off
Miami Grand Prix,2023,VER,-762.4309025258418,-4105.731223033259,276.0,Off
Miami Grand Prix,2023,VER,-736.0,-4105.0,276.36,Off
Miami Grand Prix,2023,VER,-609.0627286974942,-4101.948557906623,278.0,Off
Miami Grand Prix,2023,VER,-488.0,-4100.0,280.34,Off
Miami Grand Prix,2023,VER,-455.41484195182846,-4099.707376455569,281.0,Off
Miami Grand Prix,2023,VER,-362.0,-4099.0,282.24285714285713,Off
Miami Grand Prix,2023,VER,-170.23297913024334,-4096.203172812709,284.0,Off
Miami Grand Prix,2023,VER,-93.0,-4095.0,285.14,Off
Miami Grand Prix,2023,VER,-13.540982313913467,-4093.886702619744,287.0,Off
Miami Grand Prix,2023,VER,65.0,-4093.0,288.25714285714287,Off
Miami Grand Prix,2023,VER,139.556702430353,-4092.049635590856,289.0,Off
Miami Grand Prix,2023,VER,291.0,-4090.0,290.46666666666664,Off
Miami Grand Prix,2023,VER,343.0570931254793,-4089.257686209472,291.0,Off
Miami Grand Prix,2023,VER,485.0,-4088.0,292.46666666666664,Off
Miami Grand Prix,2023,VER,541.5888209509794,-4088.298415481278,293.0,Off
Miami Grand Prix,2023,VER,647.0,-4090.0,293.83571382857144,Off
Miami Grand Prix,2023,VER,779.6145534175885,-4095.176432158883,295.0,Off
Miami Grand Prix,2023,VER,841.0,-4100.0,295.3195018939756,Off
Miami Grand Prix,2023,VER,974.9812826882844,-4116.927838332242,296.0,Off
Miami Grand Prix,2023,VER,1050.0,-4130.0,296.6857142857143,Off
Miami Grand Prix,2023,VER,1183.0189293484134,-4160.784705561246,298.0,Off
Miami Grand Prix,2023,VER,1195.0,-4164.0,298.08,Off
Miami Grand Prix,2023,VER,1341.6691846541034,-4207.540467118579,299.0,Off
Miami Grand Prix,2023,VER,1371.0,-4217.0,299.0,Off
Miami Grand Prix,2023,VER,1483.0,-4255.0,299.0,Off
Miami Grand Prix,2023,VER,1500.9794101662935,-4261.2742004171205,299.0,Off
Miami Grand Prix,2023,VER,1705.0,-4334.0,300.1636363636364,Off
Miami Grand Prix,2023,VER,1933.6788744213368,-4414.032050299855,301.0,Off
Miami Grand Prix,2023,VER,1948.0,-4419.0,301.1333333333333,Off
Miami Grand Prix,2023,VER,2016.875628447845,-4441.852669090662,303.0,Off
Miami Grand Prix,2023,VER,2033.0,-4447.0,303.0,Off
Miami Grand Prix,2023,VER,2274.0,-4524.0,303.0,Off
